condition_id,avg_growth,EX_glc__D_e,EX_ala__L_e,EX_arg__L_e,EX_asn__L_e,EX_asp__L_e,EX_glu__L_e,EX_gln__L_e,EX_gly_e,EX_his__L_e,EX_ile__L_e,EX_leu__L_e,EX_lys__L_e,EX_met__L_e,EX_phe__L_e,EX_pro__L_e,EX_ser__L_e,EX_thr__L_e,EX_trp__L_e,EX_tyr__L_e,EX_val__L_e,EX_thm_e,EX_pydxn_e,EX_cys__L_e,EX_cl_e,EX_nh4_e,EX_so4_e,EX_pi_e,EX_k_e,EX_na1_e,EX_mg2_e,EX_ca2_e,EX_fe2_e,EX_zn2_e,EX_cu2_e,EX_mobd_e,EX_cit_e,EX_tsul_e,EX_o2_e,EX_co2_e,EX_h_e,EX_h2o_e,EX_fe3_e,EX_mn2_e,EX_ni2_e,EX_sel_e,EX_cobalt2_e,EX_tungs_e,EX_slnt_e
cond11,1.291217887,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.86479898,10.5954263,10.88610135,5.361386593,10.81667062,8.930159658,8.069833107,5.442718361,0,14.0061447,4.341020342,0,3.644666411,0,7.850019261,12.21814252,11.78369738,7.505798042,0,0,8.7285541,0,12.2222577,10.97507741,0,16.38240658,14.03639913,0,0,18.06820311,20.05621545,0,11.8944703,4.132899791,0,11.48715321,13.02293114
cond12,1.190384376,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.62519972,6.290657967,11.13757744,1.517235916,12.24099331,9.167783298,9.795931354,8.32080666,0,12.12925635,4.858811665,0,10.54401275,1.090595298,0,12.8185977,10.8987385,7.825537696,0,0,5.334193073,0,12.6559101,11.79969519,0,18.4047319,1.75378493,1.190461474,15.25505841,20.5299098,7.394528948,0,12.62350962,0,0,14.71729495,14.64155696
cond13,1.139834021,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,14.07269254,11.67274609,11.85506113,5.853376649,11.76262885,9.698527455,8.785865083,5.932358857,0,15.34533896,4.757808577,0,3.996957317,0,8.596779183,13.34710024,12.86119059,8.168309331,0,0,9.527320005,0,13.38475406,11.93239309,0,17.97045663,15.36040246,0,0,19.83164728,21.99346118,0,12.96229631,4.549267944,0,12.51346432,14.20323022
cond63,0.329773851,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.12091827,11.43215533,10.45598373,4.181715697,12.68682279,8.904769272,8.126369044,6.572440155,0,10.77911165,3.280081991,0,5.127208903,0,0,13.55529405,13.08734708,8.888792694,0,0.00827919,14.20575142,0,14.90364589,10.08281752,0,20.53906739,11.34157822,0,0,17.42362335,18.01082559,0,10.72113816,0,0,11.8264297,11.82717785
cond64,1.218084466,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.10556315,7.410145253,11.91132456,1.036716639,10.33828281,13.99555311,7.646785751,4.870410822,0,13.13195579,4.752293006,0,1.887634601,0,0,11.06421698,11.13040596,5.201253109,0,0,0,1.548263971,12.87613377,10.28512806,0,16.07930601,2.283203723,0,0,3.216694854,0,0,11.34343833,0,0,14.4157926,11.45868741
cond65,1.077084482,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.4265174,11.09894048,11.33650184,5.586654432,11.25641085,9.28575743,8.40592023,5.67360051,0,14.62848663,4.534223899,0,3.808762543,0,8.19776535,12.73996055,12.28518017,7.81256929,0,0,9.09894783,0,12.75958233,11.41812168,0,17.11776093,14.64987792,0,0,18.88659008,20.9564884,0,12.39136793,4.328035656,0,11.96294479,13.56927037
cond66,1.230349774,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.12091827,11.43215533,10.45598373,4.181715697,12.68682279,8.904769272,8.126369044,6.572440155,0,10.77911165,3.280081991,0,5.127208903,0,0,13.55529405,13.08734708,8.888792694,0,0.00827919,14.20575142,0,14.90364589,10.08281752,0,20.53906739,11.34157822,0,0,17.42362335,18.01082559,0,10.72113816,0,0,11.8264297,11.82717785
cond67,1.123206417,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.10556315,7.410145253,11.91132456,1.036716639,10.33828281,13.99555311,7.646785751,4.870410822,0,13.13195579,4.752293006,0,1.887634601,0,0,11.06421698,11.13040596,5.201253109,0,0,0,1.548263971,12.87613377,10.28512806,0,16.07930601,2.283203723,0,0,3.216694854,0,0,11.34343833,0,0,14.4157926,11.45868741
cond68,1.373994546,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.45349623,9.574395418,10.95379088,5.823399685,11.62938453,12.0474454,9.71941337,8.359888121,0,14.09724347,6.953292415,0,2.920216685,0,11.14806995,13.00814368,11.59011479,8.606457002,0,0,7.929286361,0,14.82535839,11.05166405,0,17.07396902,17.05409668,0,0,22.82585986,0,0,13.09681043,0,0,12.33107001,15.14572941
cond69,0.930844728,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.4265174,11.09894048,11.33650184,5.586654432,11.25641085,9.28575743,8.40592023,5.67360051,0,14.62848663,4.534223899,0,3.808762543,0,8.19776535,12.73996055,12.28518017,7.81256929,0,0,9.09894783,0,12.75958233,11.41812168,0,17.11776093,14.64987792,0,0,18.88659008,20.9564884,0,12.39136793,4.328035656,0,11.96294479,13.56927037
cond70,1.014016791,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,0,9.587567672,10.97306795,5.839144457,11.64924979,12.06566431,9.735667408,8.374949507,0,14.1161263,6.968762912,0,2.929588733,0,11.15293965,13.02966803,11.60928287,8.620905429,0,0,7.937619351,0,14.8416733,11.06530346,0,17.09571563,17.08027273,0,0,22.85148382,0,0,13.11725326,0,0,12.35485934,15.16185462
cond71,1.14931606,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.24338131,6.107121967,10.82445294,1.467123665,11.8947152,8.909735233,9.499693662,8.083291315,0,11.77597664,4.710452873,0,10.24851259,1.049296902,0,12.45119303,10.5747959,7.598999701,0,0,5.191948302,0,12.3039823,11.47334818,0,17.88688041,1.714871041,1.158222808,14.82985437,19.95902389,7.178048156,0,12.27150537,0,0,14.29665484,14.24246244
cond72,1.155740666,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.21105301,11.03094306,11.14577524,5.446767006,11.07587665,9.106631763,8.256972544,5.582019016,0,14.48629707,4.401584752,0,3.696707785,0,8.163438924,12.53928646,12.11041883,7.676335201,0,0,9.039710201,0,12.67699987,11.29062545,0,16.98117577,14.45077233,0,0,18.77452329,20.77537805,0,12.20491223,4.245681819,0,11.73641246,13.41782272
cond73,1.262764251,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.59725854,6.14319738,10.43492157,1.133039896,11.34697311,8.877665997,8.960975371,7.662094161,0,11.83161862,4.155629892,0,9.804208428,0.643624261,0,11.93685651,10.19190233,7.143623345,0,0,5.348760411,0,12.38186635,11.31474461,0,17.81005241,1.142119709,1.433307123,14.99473333,19.95591097,7.279612534,0,11.71989016,0,0,13.59941579,13.95965323
cond74,0.905795444,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.4777329,0,10.97324207,5.839445274,11.64849527,12.0654548,9.736181982,8.374641612,0,14.11547512,6.968569681,0,2.929832041,0,11.15274217,13.03088121,11.60925455,8.621816374,0,0,7.936549857,0,14.84169878,11.06521782,0,17.09460862,17.07953662,0,0,22.84974828,0,0,13.11766662,0,0,12.35555723,15.16065136
cond75,0.93235621,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.11085895,7.411423549,11.91555865,1.041069906,10.34232721,13.99985515,7.649768442,4.873295482,0,13.13528955,4.758190438,0,1.892145621,0,0,11.06890265,11.13457635,5.204341616,0,0,0,1.546712639,12.87764564,10.28602555,0,16.08231559,2.2926101,0,0,3.215822484,0,0,11.34865131,0,0,14.4224941,11.46191642
cond76,1.14198082,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.22296254,11.02361232,11.1511942,5.448930059,11.08156245,9.116927497,8.25903438,5.593835115,0,14.48193699,4.41426862,0,3.698644694,0,8.153217509,12.54937552,12.1209906,7.673678808,0,0,9.039512016,0,12.67084904,11.29703179,0,16.97709881,14.4565466,0,0,18.77305813,20.78358717,0,12.2136423,4.251839723,0,11.75133016,13.41104761
cond77,1.107919987,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.07282729,10.60159128,10.10285124,4.670928326,10.09311255,8.162019067,7.427670509,5.141450651,0,13.65480721,3.734186422,0,3.075542934,0,7.904458679,11.47262268,11.1921287,6.886980273,0,0,8.707038239,0,12.17277221,10.61182473,0,16.18558012,13.36525545,0,0,18.13497745,19.80940945,0,11.2097672,3.82012317,0,10.55624928,12.51814857
cond78,1.133722833,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.13905366,11.43922348,0,4.19401275,12.70375349,8.91948808,8.139810972,6.582176015,0,10.78679133,3.289984539,0,5.141774826,0,0,13.57330628,13.1034822,8.901402242,0,0.003785692,14.21470374,0,14.91189182,10.09249888,0,20.5516196,11.35734387,0,0,17.43094489,18.01789798,0,10.7361868,0,0,11.84513204,11.83912065
cond79,1.139361222,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.44006479,11.10367924,11.34970807,5.595151633,11.26842868,9.297744818,8.415819593,5.680697672,0,14.63698737,4.543889333,0,3.816522211,0,8.198720179,12.75251985,12.29600392,7.822188362,0,0,9.101007544,0,12.76473939,11.42509639,0,17.125929,14.66154963,0,0,18.89353223,20.96796475,0,12.40305662,4.335569888,0,11.97734438,13.57953779
cond80,1.26121314,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.96956122,11.37445576,10.33143479,4.078559466,12.5452929,8.781458996,8.01366169,6.49042394,0,10.71609575,3.19627149,0,5.005491544,0,0,13.40542197,12.95352377,8.783687875,0,0.046117368,14.1330386,0,14.83710229,10.00234716,0,20.43786258,11.21052101,0,0,17.36616232,17.95430027,0,10.5956988,0,0,11.67052146,11.72949295
cond287,0.595683786,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,10.16299557,7.822655514,8.990216926,0,9.789795391,10.84267255,6.398278326,5.77282276,0,14.41367909,0.500632047,0,8.161887415,0,0,10.83969481,9.039500691,4.778342005,0,0,0,0,15.72869755,11.54003121,0,21.81025147,0,4.149782714,19.53261517,24.35113326,9.38009087,0,10.003893,0,0,10.89467924,14.71026927
cond288,0.586025586,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,7.345532551,8.367687427,7.218866572,0,7.897050083,9.153254181,6.317071132,5.266450103,0,12.34721787,2.065939214,0,0,0,15.70944808,9.10211809,7.917619608,5.391381606,0,0,0,0,14.85936843,10.10148589,0,16.32751912,13.54253799,0,0,23.71476829,0,0,9.722708911,0,0,6.76339183,16.15091324
cond289,0.600180924,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,10.15917838,7.822803445,8.987690061,0,9.786681756,10.84240075,6.395304129,5.770490542,0,14.41335209,0.498198702,0,8.159209788,0,0,10.83731446,9.03752096,4.775554314,0,0,0,0,15.72889857,11.53831407,0,21.80913031,0,4.151102416,19.53264631,24.35005739,9.380279146,0,10.00078432,0,0,10.89090806,14.70816284
cond290,0.652286697,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,7.31926024,8.358415179,7.200097702,0,7.876643352,9.139027297,6.300046295,5.249717589,0,12.33441226,2.04739755,0,0,0,15.71251146,9.083166607,7.899692319,5.375816617,0,0,0,0,14.85290617,10.09052906,0,16.31498955,13.51875432,0,0,23.7027172,0,0,9.704863727,0,0,6.739813425,16.14821084
cond291,0.611152417,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,7.136292607,8.29391785,7.070947327,0,7.739264034,9.041735232,6.183528826,5.131412204,0,12.24610507,1.924011363,0,0,0,15.72647788,8.957701772,7.777838707,5.269479863,0,0,0,0,14.8111131,10.01334503,0,16.23237737,13.35298918,0,0,23.62119786,0,0,9.583378173,0,0,6.580973454,16.13227107
cond292,0.631681389,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,9.868447408,7.833449543,8.795113266,0,9.54735443,10.82483515,6.16803214,5.589988548,0,14.38612282,0.316985474,0,7.951024473,0,0,10.66077087,8.893636204,4.561274797,0,0,0,0,15.74644648,11.40672177,0,21.72983631,0,4.250758197,19.5303417,24.27133814,9.394144341,0,9.764598943,0,0,10.60566682,14.54784922
cond293,0.628758335,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,9.829105474,7.810830921,8.776349351,0,9.523072466,10.8032117,6.138045266,5.592158679,0,14.35529932,0.275277414,0,7.954019904,0,0,10.60702935,8.836839087,4.543606564,0,0,0,0,15.72084233,11.40103031,0,21.73765473,0,4.255044311,19.53985885,24.26921189,9.379154444,0,9.727175869,0,0,10.56169726,14.54295829
cond294,0.641209526,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,8.304054327,11.90871701,6.247157678,0,6.698895209,3.8764726,3.961126097,2.597128227,0,13.29492085,0,0,0,0,11.11856863,7.974299937,8.654526174,3.243792821,0,0,0,0,13.93077761,9.927933477,0,18.21991973,11.80556715,0,0,21.68639973,20.29143468,0,8.142413571,0.311598325,0,5.544996914,11.0040231
cond402,1.151847641,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.97834508,7.342367247,11.7971025,1.02031175,10.23848653,13.86140138,7.573331855,4.819235094,0,13.00781667,4.69993135,0,1.861564368,0,0,10.95633544,11.02163259,5.147187766,0,0,0,1.54249642,12.75467865,10.19303907,0,15.92859447,2.250222303,0,0,3.189664129,0,0,11.22991629,0,0,14.27485868,11.3457932
cond403,1.177313804,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.97002271,11.32045873,10.33433113,4.114651512,12.54129522,8.795598112,8.028769791,6.490559131,0,10.67399621,3.228202704,0,5.051404741,0,0,13.40030029,12.93949649,8.787233979,0,0.016712756,14.06826593,0,14.76421393,9.972898923,0,20.34251839,11.21189274,0,0,17.26304501,17.8438855,0,10.59368085,0,0,11.68305952,11.70385979
cond404,0.988109554,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.27274814,10.99599022,11.20091114,5.510452483,11.12299878,9.167876728,8.305758722,5.605878066,0,14.48005706,4.461904261,0,3.748858869,0,8.131548055,12.59212129,12.14848742,7.714970037,0,0,9.021249227,0,12.63867646,11.29872557,0,16.952722,14.49109174,0,0,18.71443488,20.74945398,0,12.24973187,4.26817162,0,11.81432977,13.42229888
cond405,1.02903279,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.97834508,7.342367247,11.7971025,1.02031175,10.23848653,13.86140138,7.573331855,4.819235094,0,13.00781667,4.69993135,0,1.861564368,0,0,10.95633544,11.02163259,5.147187766,0,0,0,1.54249642,12.75467865,10.19303907,0,15.92859447,2.250222303,0,0,3.189664129,0,0,11.22991629,0,0,14.27485868,11.3457932
cond406,1.415890621,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.31387459,9.475847706,10.83177518,5.746953897,11.50191095,11.91946857,9.611151032,8.26719325,0,13.95263746,6.867167391,0,2.878655251,0,11.05812773,12.86734141,11.46177627,8.513598628,0,0,7.857696116,0,14.68062781,10.93978766,0,16.9050315,16.87440619,0,0,22.60780208,0,0,12.95602798,0,0,12.19150357,15.00175193
cond407,1.204894634,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,13.27274814,10.99599022,11.20091114,5.510452483,11.12299878,9.167876728,8.305758722,5.605878066,0,14.48005706,4.461904261,0,3.748858869,0,8.131548055,12.59212129,12.14848742,7.714970037,0,0,9.021249227,0,12.63867646,11.29872557,0,16.952722,14.49109174,0,0,18.71443488,20.74945398,0,12.24973187,4.26817162,0,11.81432977,13.42229888
cond408,1.161086469,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.96136059,7.330794632,11.78076353,1.022561155,10.22527535,13.84345427,7.56228514,4.813067634,0,12.98921697,4.697228242,0,1.862043552,0,0,10.94327148,11.00802787,5.141836759,0,0,0,1.536669238,12.7365192,10.17509479,0,15.90702482,2.252398627,0,0,3.184698522,0,0,11.21541478,0,0,14.25538696,11.33028094
cond409,1.199273135,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.96629824,11.30648453,10.33181064,4.125537556,12.53692381,8.79649844,8.029941209,6.489299238,0,10.6613357,3.234706372,0,5.058347955,0,0,13.39559764,12.93123357,8.783539943,0,0.010086373,14.05303679,0,14.74752247,9.964317493,0,20.32229923,11.20975729,0,0,17.24051416,17.81781137,0,10.59025366,0,0,11.6837107,11.69543762
cond410,1.076962009,20,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,2.200000165,12.99037777,11.44045223,10.34630507,4.011862986,12.57046953,8.776793145,8.009305149,6.494196542,0,10.78533325,3.163231853,0,4.981429353,0,0,13.43200713,13.00380342,8.812091388,0,0.078991459,14.2026215,0,14.91290115,10.04290652,0,20.5217842,11.22049257,0,0,17.46599115,18.07473049,0,10.61403591,0,0,11.66551162,11.77590586
