condition_id,avg_growth,EX_glc__D_e,EX_ala__L_e,EX_arg__L_e,EX_asn__L_e,EX_asp__L_e,EX_glu__L_e,EX_gln__L_e,EX_gly_e,EX_his__L_e,EX_ile__L_e,EX_leu__L_e,EX_lys__L_e,EX_met__L_e,EX_phe__L_e,EX_pro__L_e,EX_ser__L_e,EX_thr__L_e,EX_trp__L_e,EX_tyr__L_e,EX_val__L_e,EX_thm_e,EX_pydxn_e,EX_cys__L_e,EX_cl_e,EX_nh4_e,EX_so4_e,EX_pi_e,EX_k_e,EX_na1_e,EX_mg2_e,EX_ca2_e,EX_fe2_e,EX_zn2_e,EX_cu2_e,EX_mobd_e,EX_cit_e,EX_tsul_e,EX_o2_e,EX_co2_e,EX_h_e,EX_h2o_e,EX_fe3_e,EX_mn2_e,EX_ni2_e,EX_sel_e,EX_cobalt2_e,EX_tungs_e,EX_slnt_e
cond73,1.2627642510833332,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.597258538007736,6.143197380006312,10.43492157012224,1.1330398963764308,11.346973106265068,8.877665996551514,8.960975371301174,7.662094160914421,0.0,11.83161862194538,4.155629891902208,0.0,9.804208427667616,0.6436242605559528,0.0,11.936856508255005,10.191902332007883,7.143623344600201,0.0,0.0,5.348760411143303,0.0,12.381866350769997,11.314744614064692,0.0,17.810052409768105,1.1421197094023228,1.4333071233704686,14.994733333587646,19.955910965800285,7.279612533748151,0.0,11.719890162348747,0.0,0.0,13.59941579401493,13.959653228521349
cond81,1.2067433103333332,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.535240650177,6.180681325495243,10.333579443395136,1.1634465865790844,11.342051737010475,8.885246589779852,8.977055288851261,7.602186240255832,0.0,11.842133067548271,4.129115156829357,0.0,9.669324122369288,0.7103246334008873,0.0,11.99795424938202,10.206281393766403,7.094946876168251,0.0,0.0,5.212731584906577,0.0,12.477040663361548,11.207748539745808,0.0,17.7780794352293,1.3267413945868611,1.4884179830551147,14.95393119752407,19.863471612334248,7.2491033002734175,0.0,11.71069011092186,0.0,0.0,13.53450298309326,13.910633474588394
cond82,1.18234008875,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.426983132958412,11.097329519689085,11.337177790701388,0.0,11.256089508533476,9.285635687410831,8.407339379191399,5.6742991134524345,0.0,14.62892547249794,4.536223448812962,0.0,3.812000751495361,0.0,8.193808011710644,12.74137333035469,12.287336140871048,7.8144584223628035,0.0,0.0,9.096128642559052,0.0,12.759504467248917,11.416914165019987,0.0,17.116625607013702,14.64962027966976,0.0,0.0,18.88476110994816,20.955169051885605,0.0,12.392327710986136,4.330135006457567,0.0,11.966131329536436,13.570838868618011
cond83,1.174324207666667,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.240821883082388,6.109565310180187,10.823316909372808,1.463873335160315,11.891357377171516,8.91195632517338,9.497074782848358,8.080432489514353,0.0,11.7803218588233,4.706944283097982,0.0,10.245113000273705,1.0445776116102932,0.0,12.450391799211502,10.576295033097267,7.597050406038762,0.0,0.0,5.195030439645052,0.0,12.308399006724356,11.474474295973776,0.0,17.888134643435478,1.7079117242246866,1.161013152450323,14.834177643060684,19.962898418307304,7.1814342960715285,0.0,12.269359305500984,0.0,0.0,14.293951019644735,14.242170825600624
cond85,1.1686232890833332,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.725899294018744,6.019675470888616,10.485642179846764,1.317054550163448,11.524395793676376,8.750689998269081,9.109681695699694,7.810308560729026,0.0,11.582992151379583,4.3431250005960464,0.0,9.987579509615898,0.908262743614614,0.0,11.966536194086077,10.096668563783169,7.2419049218297,0.0,0.0,5.190049968659878,0.0,12.132532075047491,11.241634003818035,0.0,17.727202400565147,1.5430660266429184,1.2828146526589987,14.765060469508173,19.739093258976936,7.090118937194347,0.0,11.82106737047434,0.0,0.0,13.72543342411518,13.954807594418524
cond86,1.1632346551666664,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.43504786491394,11.101682521402836,11.343409307301044,5.5925621278584,0.0,9.293212033808231,8.411635048687458,5.677920952439308,0.0,14.635556191205978,4.540999010205269,0.0,3.814400564879179,0.0,8.19550532847643,12.748635411262512,12.292697057127953,7.81920850276947,0.0,0.0,9.098092801868916,0.0,12.763023674488068,11.422117948532104,0.0,17.12294064462185,14.657271653413773,0.0,0.0,18.890099376440048,20.963383838534355,0.0,12.39893153309822,4.333794713020325,0.0,11.971970722079275,13.576439023017883
cond87,1.21353402625,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.24255459010601,6.109297759830952,10.824929997324944,1.4649568079039454,11.892986744642256,8.911567740142345,9.498600102961063,8.081552237272263,0.0,11.779873110353948,4.708028994500637,0.0,10.246702022850512,1.0453702649101615,0.0,12.45164319872856,10.576894544065,7.597492784261703,0.0,0.0,5.195579342544079,0.0,12.307975739240646,11.475465930998324,0.0,17.888829708099365,1.7088253237307072,1.1609330819919703,14.834198877215384,19.963386803865436,7.181139849126338,0.0,12.270988672971724,0.0,0.0,14.295396357774734,14.242613911628723
cond88,1.308527645,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.144522160291672,6.092983558773994,10.756303332746027,1.4311911398544908,11.8201507627964,8.886943906545639,9.420616254210472,8.029543422162531,0.0,11.74847275018692,4.640152249485254,0.0,10.192272514104843,1.018883134238422,0.0,12.361296117305756,10.491383895277975,7.537169381976127,0.0,0.0,5.185514353215694,0.0,12.279550284147264,11.428553313016891,0.0,17.855051830410957,1.6752288211137056,1.17839268874377,14.817484766244888,19.91795986890793,7.166847847402096,0.0,12.1842060983181,0.0,0.0,14.19126972556114,14.1935233771801
cond90,1.1560813538333334,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.104868084192276,7.409213073551655,11.90984100103378,1.0392212960869072,10.337790176272392,0.0,7.646351158618926,4.871068727225065,0.0,13.129595965147018,4.755056630820036,0.0,1.8914831150323157,0.0,0.0,11.063577122986317,11.130244582891464,5.201946403831244,0.0,0.0,0.0,1.545738521963358,12.872433364391323,10.281247869133948,0.0,16.075636744499207,2.2901237569749355,0.0,0.0,3.2145880721509457,0.0,0.0,11.344642303884028,0.0,0.0,14.415733143687248,11.455832123756409
cond92,1.2521118955,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.207154422998428,6.1337679997086525,10.812636837363245,1.420761807821691,11.86718299984932,8.935323096811771,9.469547532498837,8.063010573387148,0.0,11.824488192796707,4.663646072149277,0.0,10.224399082362652,1.0067949723452327,0.0,12.43201434612274,10.556790754199028,7.558581903576851,0.0,0.0,5.2229565382003775,0.0,12.367762625217436,11.486838944256304,0.0,17.943381667137146,1.6535406094044447,1.195842120796442,14.9028729647398,20.0270227342844,7.210048027336595,0.0,12.243173345923424,0.0,0.0,14.25666242837906,14.259513467550276
cond95,1.26060235175,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.227001279592514,6.1068353056907645,10.81391017884016,1.4594752993434668,11.879929155111313,8.907257206737995,9.48748119175434,8.071793727576733,0.0,11.77334289997816,4.699687510728836,0.0,10.23643460124731,1.0418472532182932,0.0,12.438514828681944,10.565610714256763,7.5876231491565695,0.0,0.0,5.19605852663517,0.0,12.302251011133192,11.466334536671638,0.0,17.878910526633263,1.7035934049636123,1.1631805403158069,14.82796736061573,19.95161175727844,7.178150787949561,0.0,12.256657034158708,0.0,0.0,14.279932230710983,14.232192188501358
cond96,1.3035700945,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.286506459116936,6.115082651376724,10.857365168631077,1.4804392494261265,11.939438581466677,8.926408290863037,9.522498436272144,8.11898238956928,0.0,11.808138601481916,4.71670987084508,0.0,10.286467932164667,1.0504344338551164,0.0,12.48153805732727,10.594046786427496,7.6272765174508095,0.0,0.0,5.1812731847167015,0.0,12.332201078534126,11.511755809187887,0.0,17.94571317732334,1.7230292037129402,1.1575526930391788,14.874610304832458,20.025629773736,7.193891666829586,0.0,12.314949035644531,0.0,0.0,14.332769885659216,14.289147853851318
cond97,1.294473203,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.099338710308071,7.43047907948494,11.967663019895552,1.0379675962030888,10.364032052457333,14.009629935026169,7.660524249076843,4.874644558876753,0.0,13.135943561792372,4.733351431787014,0.0,1.845831274986267,0.0,0.0,11.09136838465929,11.13996770232916,5.203326977789402,0.0,0.0,0.0,1.6503905225545168,12.896578013896942,10.37885632365942,0.0,16.104951202869415,2.247176440432668,0.0,0.0,3.223060499876737,0.0,0.0,11.335146389901638,0.0,0.0,14.417741894721985,11.504634581506252
cond99,1.1921179569166669,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.23791705071926,6.1084384843707085,10.821046270430088,1.4633791986852884,11.889573708176613,8.910561949014662,9.49473973363638,8.07897299528122,0.0,11.778370440006256,4.7051032818853855,0.0,10.244567282497885,1.0446444107219577,0.0,12.44728736579418,10.572389364242552,7.595050856471061,0.0,0.0,5.194384213536978,0.0,12.305907532572746,11.472873240709305,0.0,17.887152209877968,1.7077124770730732,1.161556746810675,14.833196625113487,19.961133152246475,7.180037088692188,0.0,12.266983911395071,0.0,0.0,14.290484189987184,14.24055278301239
cond100,1.15249636375,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.185594677925108,6.099559776484966,10.79109124839306,1.4470496913418172,11.85089074075222,8.895049691200256,9.45545583963394,8.05333487689495,0.0,11.760316453874111,4.666664861142635,0.0,10.212151929736136,1.0246900562196968,0.0,12.399285435676576,10.529756844043732,7.559387385845184,0.0,0.0,5.19709262996912,0.0,12.29756250977516,11.451141498982906,0.0,17.869949713349342,1.6860984079539776,1.1729821376502512,14.82630543410778,19.93792988359928,7.175219058990479,0.0,12.219943180680271,0.0,0.0,14.23569157719612,14.212686493992804
cond116,1.1727941718333332,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.880357950925829,6.150495558977127,10.597320385277271,1.2461386667564511,11.619555950164791,8.96979533135891,9.15955789387226,7.835069000720978,0.0,11.832824014127254,4.311410021036863,0.0,10.019641667604446,0.7978562870994209,0.0,12.13922508060932,10.310530476272106,7.317267768085002,0.0,0.0,5.227416772395372,0.0,12.419552728533745,11.400500871241093,0.0,18.04577559232712,1.5190682467073202,1.3998709386214612,15.07097102701664,20.148690193891525,7.279234565794469,0.0,11.980666816234589,0.0,0.0,13.875979334115982,14.16021265089512
cond117,1.213471229181818,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,11.910006627440453,11.326621584594248,9.963876530528069,4.43217821419239,10.007231011986732,7.723344787955283,6.974393501877785,4.811280071735382,0.0,14.166823551058767,2.7301644533872604,0.0,2.2570743877440687,0.0,9.126439690589905,11.328998394310474,11.187779232859612,6.382276266813278,0.0,0.0,10.054722614586352,0.0,12.964639142155647,11.079802140593529,0.0,17.517192363739014,13.888783529400824,0.0,0.0,19.71498399972916,20.78768253326416,0.0,11.098806001245975,3.099373318254948,0.0,10.109636969864368,12.815617844462396
cond120,1.2472600275,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.065221086144447,6.169740781188011,10.770878456532955,1.3015445927157998,11.7832712829113,9.006071761250496,9.298230372369288,7.990951053798199,0.0,11.85538176447153,4.390885923057795,0.0,10.21282151341438,0.8293068129569293,0.0,12.26705327630043,10.393261574208736,7.437483519315719,0.0,0.0,5.2939366549253455,0.0,12.46918261051178,11.547271348536016,0.0,18.177168294787407,1.5229818783700466,1.349569526501,15.195955261588097,20.299009606242176,7.314706929028033,0.0,12.153706774115562,0.0,0.0,14.039262905716896,14.326360002160072
cond124,1.2137963073636364,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.181476667523384,6.109192296862601,10.792433246970177,1.4348378404974935,11.848867833614348,8.910460732877254,9.443995766341686,8.050438538193703,0.0,11.77731156349182,4.648539386689663,0.0,10.215576291084288,1.0148727102205155,0.0,12.402605041861534,10.52812322974205,7.551751583814623,0.0,0.0,5.207066312432289,0.0,12.319011837244032,11.46285567432642,0.0,17.899187728762627,1.6748841200023887,1.1866065906360743,14.862431809306145,19.97624054551125,7.188170477747917,0.0,12.22079113125801,0.0,0.0,14.23179157078266,14.226654320955276
cond127,1.31721648225,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.107951283454897,7.410747595131396,11.912854835391045,1.0376965068280697,10.340152122080326,13.996944651007652,7.647860199213029,4.871515352278948,0.0,13.132866024971008,4.754074905067681,0.0,1.8892124760895967,0.0,0.0,11.065621972084044,11.13179538398981,5.202758610248566,0.0,0.0,0.0,1.5478546824306247,12.876814678311348,10.28568722307682,0.0,16.080486625432968,2.2851866390556097,0.0,0.0,3.216541968286037,0.0,0.0,11.345453448593616,0.0,0.0,14.418066069483755,11.459837593138216
